Date,NIFTY,ABB,ABFRL,ACC,ADANIENT,ADANIPORTS,ADANIPOWER,AIAENG,AJANTPHARM,AMARAJABAT,AMBUJACEM,APLLTD,APOLLOHOSP,APOLLOTYRE,ARVIND,ASHOKLEY,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BANKBARODA,BANKINDIA,BATAINDIA,BEL,BERGEPAINT,BHARATFIN,BHARATFORG,BHARTIARTL,BHEL,BIOCON,BOSCHLTD,BPCL,BRITANNIA,CADILAHC,CANBK,CASTROLIND,CENTRALBK,CENTURYTEX,CESC,CHOLAFIN,CIPLA,COALINDIA,COLPAL,CONCOR,COROMANDEL,CRISIL,CUMMINSIND,DABUR,DALMIABHA,DHFL,DISHTV,DIVISLAB,DLF,DRREDDY,EDELWEISS,EICHERMOT,EMAMILTD,ENGINERSIN,EXIDEIND,FEDERALBNK,FORTIS,GAIL,GLAXO,GLENMARK,GMRINFRA,GODREJCP,GODREJIND,GPPL,GRUH,GSKCONS,GSPL,HAVELLS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HEXAWARE,HINDALCO,HINDPETRO,HINDUNILVR,HINDZINC,IBULHSGFIN,ICICIBANK,IDBI,IDEA,IGL,INDHOTEL,INDIANB,INDUSINDBK,INFRATEL,INFY,IOC,IPCALAB,IRB,ITC,JINDALSTEL,JSWENERGY,JSWSTEEL,JUBILANT,JUBLFOOD,KARURVYSYA,KOTAKBANK,L&TFH,LICHSGFIN,LT,LUPIN,M&M,M&MFIN,MANAPPURAM,MARICO,MARUTI,MCDOWELL-N,MINDTREE,MOTHERSUMI,MPHASIS,MRF,MUTHOOTFIN,NATCOPHARM,NATIONALUM,NAUKRI,NBCC,NHPC,NMDC,NTPC,OBEROIRLTY,OFSS,OIL,ONGC,PAGEIND,PCJEWELLER,PEL,PETRONET,PFC,PGHH,PIDILITIND,PIIND,PNB,POWERGRID,PRESTIGE,RAJESHEXPO,RAMCOCEM,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SHREECEM,SIEMENS,SPARC,SRF,SRTRANSFIN,STAR,SUNPHARMA,SUNTV,SUZLON,SYNDIBANK,TATACHEM,TATACOMM,TATAGLOBAL,TATAMOTORS,TATAMTRDVR,TATAPOWER,TATASTEEL,TCS,TECHM,THERMAX,TITAN,TORNTPHARM,TORNTPOWER,TV18BRDCST,TVSMOTOR,UBL,ULTRACEMCO,UNIONBANK,UPL,VAKRANGEE,VEDL,VOLTAS,WELSPUNIND,WIPRO,WOCKPHARMA,YESBANK,ZEEL
01-Dec-16,8192.9,1052.5,138.2,1338,67.15,275.1,29.1,1320.1,1870.15,944.6,206.9,649.9,1207.2,188.15,351.85,77.55,939.15,743.15,466.05,2694.9,2939.3,914.2,161.6,116.8,414.45,130.34,234.1,744.75,448.9,318.2,85.88,312.85,20382.3,419.48,3003.35,399.95,306.47,192.4,85.2,784.3,595.05,961.95,568.2,306.3,930.75,924.64,266.85,2240.75,772.85,286.1,1596.8,248.65,89.65,1150.35,112.25,3238.75,98.85,22202.25,1072.6,149.7,179.05,69.35,173.9,329.74,2683.7,876.4,11.75,748.28,380.45,137.6,307.75,5136.15,147.6,334.85,803.1,1270,1197.25,3190.45,206.65,171.35,298.15,848.1,275,756.15,235.57,68.55,72.8,167.13,93.69,246.95,1080.7,386.55,975.6,297.85,574.15,189.9,233.5,68.2,58.6,167.63,709.95,909.05,76.42,744.95,87.4,571.05,926.03,1512.7,558.47,286.3,74.25,255.3,5252.1,1900.85,466.6,207.64,529,48883.3,301.9,601.3,55.6,899.9,137.57,27.25,117.75,161.9,286.7,3033.9,321.11,194.86,13008.15,368.85,1630.85,190.75,133.6,6596.1,642.05,844.9,136.35,184.3,151.15,458.8,599.05,35.75,135.7,364.21,498.88,468.8,40.45,50.6,255.65,14990.3,1117.35,325.15,1582.75,901.6,1076,721.5,461.8,14.8,66.5,477.2,665.45,121.9,448.2,292.5,72.85,409.6,2263.45,475.05,829.5,324.9,1391.6,176.25,37.8,367.5,865.2,3570.7,147.7,650.5,141.93,226.9,310.1,70.6,234.15,704.4,232.2,457.6
02-Dec-16,8086.8,1049.7,140.75,1325.7,68.05,265.9,29.15,1293,1880.65,924.35,205.05,630.15,1197.95,182.05,339.3,74.7,904.85,719.55,459.95,2701.35,2977.65,886.5,161.1,116.2,411.9,128.99,225.2,697.7,436.48,318.6,84.64,309.03,20361.65,405.64,2976.8,395.8,300.48,190.27,84.85,776.45,578,942.15,571.2,305.85,927.4,909.12,255.35,2242.45,756.15,283.95,1525.65,242.25,86.25,1135.85,109.85,3180.5,95.35,22756.2,1030.25,144.98,175.95,68.2,172.9,324.67,2721.55,861.85,11.8,724.92,376.1,136.8,298.4,5075.25,148.85,333.85,793.6,1236.8,1189.1,3183.65,202.5,168.75,290.91,831.45,272.55,736.9,235.89,67.8,73.45,163,92.94,243.55,1056.5,385.9,964.5,294.95,565.05,189.1,228.5,67.4,56.95,165.67,691.2,871.05,75.59,723.55,83.95,555.8,908.35,1489.1,551.47,274.65,73,254.65,5068.1,1898.55,460.45,204.2,522.65,48841.6,295.5,588.25,54.25,884.95,134.54,27.5,116.4,161.65,282.15,3008.6,319.91,194.26,12971.55,369.85,1646.85,189.15,131.45,6600.85,634.1,830.9,134,183.8,147.7,453.2,582.45,35.8,132.35,354.71,497.38,459.45,41,49.55,254.1,15063.3,1091.75,327.2,1528.5,895.55,1075.3,720.35,436.7,14.65,66.1,470.35,628.65,121.55,432.9,288.1,73.45,406.4,2221.85,473.4,829.6,313.2,1346.35,177,36.95,358.35,853.35,3585.65,141.9,652.2,142.98,223.05,307.65,69.9,230.2,693.15,230.03,443.1
05-Dec-16,8128.75,1042.8,138.35,1340,69.65,268.7,31.1,1267.8,1883.35,915.95,210.15,624.15,1198.9,186.5,342.55,77.2,937.65,724.2,460.75,2740.75,3031.65,902.25,162.5,117.4,410,130.12,216.9,707.6,436.65,326.75,85.81,310.53,20850.8,403,3066.4,397.85,303.5,192.49,86.35,797.9,581.3,918.1,573,305.35,924.55,897.92,251.3,2197.35,774,286.45,1554.2,249.55,85.85,1132.35,113.6,3168.15,95.5,22748.35,1030.75,149.7,176.7,68.2,169.45,320.59,2773.5,871.55,11.9,737.38,379.65,139,306.3,4991.25,148.7,337.2,793.4,1215.55,1196.35,3224.35,203.7,174.5,288.18,844.9,275.15,742.75,237.11,68.1,72.65,163.44,91.73,241.4,1083.75,386.05,961.65,290.95,557.1,187.75,232.55,68.65,56.4,164.86,700.45,849.5,75.45,729.8,85.45,564.95,904.55,1535.85,568.68,270.95,71.45,254.15,5202.95,1933.45,448.35,208.9,521.1,50469.3,293.2,588.55,56.2,875.5,137.11,27.25,122.65,162.45,283.35,3030.05,327.53,197.03,13348.15,363.55,1667.75,187.55,129.55,6737.45,635.3,831.1,135.65,185.1,145.25,450.75,568.6,36.05,133.4,359.12,496.92,473.95,41.4,51,256.9,15105.3,1092.4,331.65,1535.05,896.5,1080.65,713.1,492.6,14.65,66.4,475.45,637.05,123.65,439.3,290.5,73.15,413.5,2186,462.4,828.3,325.85,1335.95,174.65,37.65,356.85,854.2,3582.75,144.6,663.65,145.1,226.6,304.7,69.25,228.32,687.9,236.71,442.55
06-Dec-16,8143.15,1049.25,137,1350.55,69.8,271.9,32.25,1260.75,1875.95,922.4,210.6,630.55,1218,189.35,344.4,78.05,934.15,731.25,455.95,2733.3,2999,898.05,162.3,117,415.1,132.42,218.4,716.5,448.4,328.85,85.44,310.31,20465.6,408.84,3004.45,394.15,305.15,192.54,86.75,791.95,589.4,910.35,574.85,305.7,923.7,889.28,255.25,2214,777.8,280.45,1534.05,252.6,86.95,1154.25,116,3195.9,95.35,22457.5,1025.45,146.95,177.3,69.85,168.85,323.55,2770.2,870.35,12,733.3,387.95,140.6,306.35,4998.5,150.35,332.1,780.9,1243.4,1194.45,3196.95,203.1,175.4,292.35,836,275.95,731.55,237.25,68.25,74.4,166.5,91.92,240.7,1082.7,381.7,966.5,295.65,559.05,187.15,230.2,70.9,58.35,164.4,694.9,853.5,77.08,734,86.1,561.4,908.55,1527.1,565.84,276.7,74.45,255,5135.2,1920.5,459.8,207.6,517.1,50304.7,298.15,596.6,61.75,870.85,141.62,27.25,123.65,163.1,296.75,3036.1,327.67,199.27,13350.05,360.5,1678.6,191.52,129.85,6691.8,636.45,833.3,134.05,182.9,144.5,445.4,572.75,36.2,133.05,360.47,502.6,478.35,42.1,51.2,259.1,15506.3,1125.5,332.45,1525.1,920.55,1088.1,706.15,474.1,14.6,66.6,494.95,638.85,123.4,441.1,292.25,75.2,418.45,2182.35,465.45,829.55,323.5,1346.25,181.5,37.4,354.95,854.65,3601.9,143.2,672.55,145.48,229.1,305.55,68,228.9,693.85,238.63,446.7
07-Dec-16,8102.05,1042.75,136.8,1350,69.85,277.4,31.8,1267.6,1881.6,916.75,209.25,631.45,1226.15,188.7,339.6,76.7,932.2,722.65,447.1,2699.05,2957.2,891.05,157.5,114.25,415.5,132.58,227.9,705.15,457.63,328.15,85.11,310.35,20253.5,421.64,2994.75,391.05,300.33,192.59,86.7,784,587.8,874.9,570.85,305.3,921.1,890.24,259.35,2226.4,769,279.55,1571.05,246.65,86.15,1160.75,111.95,3183.8,93.8,23382,1012.1,149.02,175.65,69.2,169.95,320.66,2734.65,871.1,11.75,724.13,398.55,137.75,310.7,5016.3,148.7,330.65,785.35,1264.95,1181.6,3228.2,201.3,175.05,298.72,833.7,278.45,716.45,235.16,67.65,75.45,168.07,92.06,241.8,1076.15,378.9,966.4,303.6,558.9,185.55,227.2,71.25,57.45,164.63,664.6,847.3,76.33,734.35,85.55,553.3,902.98,1504.75,569.02,279.55,73.35,256,5116.65,1933.8,457.75,208.84,512.6,50147.8,298.75,593.8,69.25,863.65,140.72,27.25,123.55,163.15,302.4,3070.9,327.56,198.17,13053.55,355.35,1702.2,193.45,129.15,6864.85,640.7,834.95,131.4,182.45,149.2,448,559.6,36.3,130.95,356.43,499.58,472.8,42.05,52,255.6,15198.85,1099.05,316.7,1513.9,898.2,1078.5,664,470.05,14.5,66.1,493.3,635.7,122.3,445.35,291.15,74.3,411.9,2154.55,455.6,825.2,324.2,1343.75,181.65,37.2,360.6,845.45,3568.05,141.3,672.2,146.15,231.45,311.4,68.9,226.68,685.45,237.65,441.45
08-Dec-16,8246.85,1052.1,140.9,1358.65,70.7,287.1,31.75,1269.4,1905.9,930.4,213.9,640.45,1224.1,194.5,348.35,77.9,936.15,720.5,449.35,2778.6,2995.4,911.55,158.5,114.7,424.95,134.55,225.9,720.8,481.75,332.45,85.84,312.54,20922.6,425.58,3038.75,395.7,303.16,195.28,86.8,819.95,594.25,889.6,582.75,312.1,922.1,888.32,270,2251.75,794.5,279,1616.8,254.5,88.75,1161,113.1,3211.7,95.1,23249.85,1035.4,153.05,178.55,70.3,169.15,322.42,2739.45,892.05,11.95,739.5,409.8,137.85,316.8,5010,149.6,352.35,794.85,1289.85,1199.5,3316.25,203.1,179.2,302.32,843,283.65,720.85,238.84,68.65,76.65,170.19,94.16,244.3,1098.3,370.25,984.65,306.65,538.5,191.75,233.3,73.1,58.1,165.68,665.45,867.55,77.4,748.65,88.05,568.3,911.76,1524.5,582.11,286.4,73.85,256.5,5234.6,1953.9,462.2,220.11,517.6,51416.55,298.9,599.35,67.15,870.7,142.32,27.4,128.55,163.05,303.7,3119.75,330.64,202.3,13865.6,360.1,1726.1,192.75,132.65,6786.5,644.4,847.05,133.1,185.65,151.2,454.85,561.8,36.55,133.15,367.06,510.02,482.45,42.6,53.55,259.9,15395.35,1136.55,322.95,1540.2,909.8,1082.15,675.7,481.2,14.9,66.5,499.75,643.35,123.85,461.55,304.2,75.55,431.3,2195.75,463.75,829.6,326.6,1343.8,182.4,37.85,363.3,853.85,3593,141.7,700.15,146.25,242.95,325.9,68.75,229.3,692.55,243.11,452.85
09-Dec-16,8261.75,1049.85,140.7,1379.15,71.4,285.65,31.8,1285.4,1872.5,927.65,216.05,637.55,1225.1,197.75,352.85,79.55,941.75,723.9,456.4,2720.15,2997.15,896.35,162.05,117.05,425.6,137.13,220.15,714.35,480.3,332,86.08,319.07,20739.05,423.31,3025.35,391.4,307.39,193.97,87.15,820.55,625.35,886.45,578.9,306.45,920.25,894.8,284,2237,794.3,279.45,1625.3,255.2,89.45,1161.5,114.9,3186.4,95.2,22844.35,1038.1,153.15,179.3,71.2,172.7,322.01,2738.05,903,11.8,738.72,417.5,139,313,5053.85,149.4,348.85,803.3,1268.25,1198.3,3277.35,208.2,182.1,303.02,845.05,281.15,702.35,244.02,71.9,76.8,173.69,97.06,244.65,1112.85,358,989.35,302.6,544.25,191.5,236.15,74.2,58.85,164.65,669.4,864.55,77.64,745.25,89.15,570.2,908.59,1511.55,572.07,287.6,74,253.8,5235,1914.05,470.65,214.51,518.05,53033.5,303.65,599.3,64.85,856.7,141.29,27.45,126.55,164.05,305.25,3161.4,331.99,204.64,13684.65,354.5,1719.9,193.38,135.2,6717.4,640.35,825.8,135.2,184.45,152.85,453,560.4,36.9,135,371.39,514.47,492.6,42.85,55.25,266.65,15227.7,1131.85,315,1534.7,889.75,1119.7,673,517.4,14.75,67.9,503.25,640.55,123.9,464.1,303.85,77.05,430.55,2195.25,471.7,823.2,326.55,1339.35,181.9,38.6,363.45,840.35,3568.95,144.25,695.5,146.18,245.45,326.85,68.45,229.05,692.2,243.95,460.05
12-Dec-16,8170.8,1049.25,140.55,1345.9,71.15,281.35,32,1267.55,1833.55,900.3,208.35,638,1226.5,194.2,344.9,79.5,910.25,715.3,445.1,2655.15,2975.25,843.6,158.9,115.65,414.75,136.87,208.5,692.25,484.05,329.15,85.04,317.82,20764.9,408.1,2977.05,390.2,298.58,190.2,86.9,792.55,622.5,869.9,574.8,305.3,907.9,902.76,282.4,2220,774.9,276.25,1540.3,248.4,88.35,1149.65,113.3,3147.9,93.1,22179.2,1040.15,155.93,174.9,70.55,170.6,321.83,2735.75,914.3,11.75,720.65,405.75,137.75,314.7,4989.9,148.3,338.3,799.8,1264.5,1184.45,3212.45,205.3,181.95,289.18,832.6,281.05,694.15,240.75,70.55,75.6,171.72,95.33,240.35,1085.3,351.6,977.35,295.5,542.6,193.4,232.3,73.5,58.5,162.24,658.6,854.05,77.78,729.85,86.6,565.95,910.42,1503.5,561.12,277.05,70.8,250.35,5144.4,1919.3,468.25,214.27,513.7,52235,297,600.1,67.45,859,139.08,27.3,129,165.45,313.4,3136.05,332.63,207.74,13600,361.05,1716.5,189.9,131.7,6743.25,607.6,819.45,130.85,184.75,153.05,450.8,559.75,35.95,132.25,364.16,513.6,482.6,42.35,54.95,263.65,14752.65,1135.6,312.4,1518.35,867.8,1105,676.4,499.1,14.65,66.6,487,625,123.35,454.4,297.2,76.65,424.2,2208.2,469.4,826.55,321.7,1347.25,188.1,37.75,367.55,833.05,3462.35,141.6,695.55,146.3,246.8,319.1,67.4,226.77,688,238.53,452.3
13-Dec-16,8221.8,1050.2,139.1,1339.75,70.9,286,32.3,1267.55,1825.3,906.85,206.4,625.5,1237.7,196.8,345.55,77.9,906.75,718.6,452.95,2659.15,2874.8,836.75,160.4,115,419.55,133.95,199.45,676.95,499.52,330,83.68,316.26,20916.6,419.31,2938.65,383.5,296.92,188.07,86.05,777.45,626.45,838.35,578.85,305.95,915.15,896.92,278.8,2200.4,779.45,280.85,1462.4,245.55,86.3,1160.35,112.1,3166.85,92,22334.05,1024.1,156.45,172.75,70.95,175.65,318.67,2735.85,913,11.75,721.58,413.15,139.55,315.6,5074.45,147.6,337.45,800.95,1278.55,1186.25,3210.7,208.5,176.95,293.25,831.15,278.15,670.3,240.34,70.8,77.05,171.06,95.33,245.4,1089.8,355.4,990.2,301,539.95,194.75,235.65,76.3,58.75,163.19,663.4,853.8,77.64,730.95,85.9,552,917.59,1494.3,561.99,267.55,70.45,251.6,5163.15,1943.9,492.5,217.48,519.15,52424.2,289.7,597.75,65.2,852.6,137.72,27,128.3,164.8,303.6,3134.5,333.08,208.1,13625.35,361.25,1728.85,187.9,130.95,6800.65,610.95,808.55,129.4,185.25,158.45,451.75,532.4,36.05,133.1,366.1,519.9,481.9,42.25,54.05,266.15,14832.55,1133.35,315.65,1524.5,843.85,1097.4,684.35,496.9,14.65,66.55,484.7,629.9,123.35,470.65,303.45,77.6,421.1,2200.3,484.55,828.85,320.05,1312.35,185.9,38.1,382.2,833.8,3366.75,142.4,678.05,137.58,239.95,320.1,67.7,231.88,690.1,241.33,441.8
14-Dec-16,8182.45,1047.6,138.95,1313.45,70.95,283.85,31.85,1264.7,1839.6,900.45,205.25,632.2,1238,197.55,335.7,77.2,914.35,702.45,467.2,2648.5,2775.75,848.75,158.35,113.9,417.25,129.52,200.3,653.3,487.13,322.6,83.54,312.07,20366.2,413.94,2941.65,384,293.61,185.33,85.1,764.25,614.8,810.75,568,292,903.85,896.36,279.8,2180.5,784.75,275.4,1488.9,242.3,85.05,1171.8,112.45,3147.7,91.05,21801.55,1009.85,152.85,171.55,69.65,179.95,314.33,2739.5,909.85,11.8,725.08,418.45,140,323.4,5007.8,148.6,337.45,820.8,1266.55,1175.7,3159.6,206.85,176,289.48,821.8,276.65,647.5,236.84,69.9,77.15,173.96,92.8,240.4,1071.85,356.35,999.75,299.15,538.45,194.75,233.15,75.85,59.25,163.01,639.65,845.1,80.06,727.8,85.4,548.25,907.09,1486.95,565.14,261.85,69.25,253,5141.05,1937,502.9,213.41,534.55,52759.7,278.3,588.95,66.15,847.9,136.57,26.7,127.85,163.55,304.25,3146.15,335.14,203.64,13502.1,358.15,1710.3,189.77,127.85,6794.45,613,805,127.1,181.95,163.75,450.55,521.05,35.8,130.3,361.98,529.75,490.8,41.9,52.45,262.9,14773.2,1118.6,312.1,1526.1,840.85,1091.15,678.4,499.15,14.4,65.8,476.4,620.05,122.75,472.35,304.6,78.7,417.75,2207.6,476.65,823.05,322.15,1322.95,182.3,37.95,380.15,829.35,3315.05,139.65,651.1,139.46,235.9,321.9,69.6,233.15,700.6,239.22,442.45
15-Dec-16,8153.6,1050.65,139.45,1314.95,72.9,284.25,32.6,1276.9,1825.35,909.8,201.85,617.55,1207.55,201.3,341.95,77.8,903,694.25,478.1,2670.65,2710.75,853.8,159.9,114,417.85,130.83,199.75,659.85,487.7,318.45,83.61,317.21,19974.85,410.64,2920.2,380.15,296.92,181.92,85.25,780.95,627.4,844.45,563.15,290.15,909.9,890.2,274.95,2180.65,802.8,271.35,1493.45,243.5,83.95,1152,112.7,3107.5,87.85,21515.3,1020.4,152.35,174.9,69.45,184.8,312.71,2741.25,905.6,11.7,727.35,421.4,140.55,317.65,5083,147.35,335.85,832.15,1259.2,1176.6,3169.45,206.4,176.1,284.81,816.05,285.3,649.55,236.61,70.55,76.95,181.26,92.38,241.45,1081.05,351.1,992.35,297.8,537.7,194.95,229.7,73.95,61.75,163.07,642.3,833.05,80.06,724.75,86.45,556.45,905.02,1480.4,571.21,267.8,68.6,253.15,5152.05,1924.95,495.3,214.24,548.9,52613.4,270.7,589.55,61,855.55,135.18,26.85,130,160.2,312,3154.4,329.74,206.45,13674.2,368.9,1691.45,189.7,128.2,6986.05,611.7,813.55,126.3,183.35,167.95,448.55,520.1,35.8,131.1,373.74,526.47,496.65,42.25,53,265.4,14709.45,1128.85,310.8,1509.25,852.35,1089.5,649.95,495.95,14.4,65.9,479.35,631.55,124.45,463.2,296.25,78.15,419.3,2259.3,477.45,826.05,315.35,1307.7,182.55,38.15,379.4,817,3264.5,139.05,644.85,141.18,236.1,322.65,69.3,233.05,693.4,237.04,437.75
16-Dec-16,8139.45,1065.6,139.05,1294.15,73.55,280.25,31.95,1316.8,1810.55,904,202.45,624.95,1215.85,194.85,341.45,77.65,899.9,690.65,472.8,2659.5,2829.8,850.8,159.65,113.5,418.8,131.35,201.85,641.25,484.88,310.25,81.91,332.2,20123.45,407.6,2895.3,376.2,292.39,179.55,83.15,766.45,626.05,827,566.2,288.25,910.2,879.04,278.3,2251.4,817.95,271.15,1495.6,241.6,83.45,1151.6,111.85,3107.8,82.8,21759.1,1020.9,153.05,175.45,68.6,183.25,311.33,2712.3,930,11.75,738.65,410.75,139.55,323.25,5098.15,145.5,321.95,820.6,1269.15,1182.3,3127.9,206.15,170.2,284.08,816.95,281.15,638.9,232.34,70.4,76.2,182.67,92.94,231.3,1082.7,355.65,1005.15,296.35,547.65,192.9,226.35,73.1,60.05,161.83,630.25,837.9,80.43,719.1,85.95,551.6,907.52,1469.4,568.53,265.3,67,250.75,5188.65,1933.15,501.35,215.61,565.45,52154.7,269.95,594.95,61.65,871.85,136.02,27.05,127.65,160,329.55,3180.65,330.04,201.7,13928.15,378.2,1699.8,187.82,125.5,6836.75,607.15,811.95,125.25,183.8,167.7,439.05,524.25,35.7,128.9,372.78,528.58,487.3,41.7,52.25,264.75,14112.8,1127.4,308.75,1507.45,848.35,1101.4,647.35,494.3,14.4,64.75,478.55,648.65,124.3,473.15,297.7,76.6,414.05,2282.65,477.15,825.9,321.7,1305.6,179.5,37.95,378.2,826.65,3177.65,137.15,663.4,139.79,230.3,318.45,68.45,231.75,684.55,236.42,442.1
19-Dec-16,8104.35,1051.45,138.05,1277.7,73.15,276.45,31.5,1287.35,1782.75,900.9,201.15,624.35,1195.6,195.75,340.8,78.7,878.4,698.7,467.6,2642.1,2732.8,822.9,159.35,112.5,417.05,130.86,197.3,603.2,483.63,305.5,81.07,327.01,19822.2,408.1,2899.6,371.35,289.86,181.37,82,767.15,628.05,856.9,569.15,287.35,909.95,865.36,279.15,2186,806.05,268.95,1486,241.55,82.65,1162.25,111.8,3068.85,86.1,21600.8,1013.05,158,175.35,68,178.5,319.39,2712.95,942.05,11.85,725.35,419.35,137.05,320.8,5049.05,143,325.35,824.7,1247.9,1176.75,3107.15,207.6,169.15,283.14,809.75,269.5,651.3,233.7,70.2,76.4,182.31,92.15,229.15,1084.9,344.95,1004.65,305.05,537,197.85,227,73.3,60.4,159.9,620.6,838.9,79.69,719.65,84.95,548.25,897.08,1474.3,566.63,259.35,63.15,250,5115.05,1934.3,500.1,213.67,565.6,51561.55,267.05,592.5,58.95,845.1,135.51,26.95,127.8,159.9,309.35,3166.45,331.01,201.4,13980.15,366.3,1615.4,193.52,127.4,6889.85,602.2,804.95,124.35,184.1,165.15,440.8,521.7,36,129.05,383.91,531.28,505,42.75,52.25,261.35,14059.15,1111.4,306.45,1508.4,829.1,1073.3,632.25,485.4,14.3,64.45,489.05,644.4,124.3,471.8,297.65,77.15,410.35,2288.9,473.35,811.9,316.85,1300.8,179.05,37.55,376.1,818.05,3107.7,133.55,641,141.18,227.25,318.95,67.85,231.77,682.75,235.96,441.45
20-Dec-16,8082.4,1051.95,133.9,1295.15,72.25,272.4,30.35,1302.1,1750.25,879,205.35,628.55,1179.8,195.35,340.9,76.9,865.7,672.65,461.65,2585.95,2694.65,805.8,155.75,110.4,421.3,128.36,194.2,580.5,474.95,302.55,80.64,326,19235.7,408.24,2872.1,370.95,284.02,179.43,82.25,761.2,620.75,870.45,563.1,290.6,909.75,859.6,279.7,2182.7,804.4,274.65,1491.3,236.6,82.6,1141.05,113.05,3046.5,92.55,21156.2,1006.4,156.43,173.75,67.8,180.8,322.39,2709.95,937.25,11.7,725.05,411.25,136.9,315.75,5067.55,137.8,319.15,830.15,1235.55,1181.9,3058.95,205.5,167.15,281.77,801.4,262.3,641.3,228.7,68.25,73.25,179.05,89.95,219.55,1071.9,345.45,1012.15,302.3,530.95,197.9,229.95,71.95,59.1,159.16,598.3,830.4,78.57,718.35,82.5,546,904.12,1449.25,567.38,250.45,60.3,251.15,5108,1913.55,494.1,212.74,566.2,49825.3,266.85,589.1,59.3,838.6,138.45,26.95,125.8,161.85,306.35,3159.3,327.94,199.85,13392.15,356,1606.85,186.48,128.55,6800,599.1,800.1,121.45,181.95,174.15,439.2,519,35.05,128.8,378.2,528.95,498.65,41.5,51.1,254.55,14011.25,1090.55,307.95,1480.9,810.65,1049.1,627.9,492.9,14.15,62.5,488.2,629.65,121.25,473.15,298.6,76.55,403.5,2339.3,476.75,794.3,317.95,1291.1,176.65,37.25,370.55,795.6,3145.6,129.35,634.3,138.56,224.4,308.25,65.95,233.32,683.3,229.42,448.5
21-Dec-16,8061.3,1043.2,132.6,1300,73.6,274.2,30.55,1305.55,1754.45,887.1,202.15,625.8,1179.85,192.45,339.4,77.55,865.55,665.1,457.7,2585.25,2659.9,788.6,157.5,109.1,419,128.52,195.05,578.9,465.23,301.7,80.57,323.48,19314.25,409.4,2847.7,367.8,281.29,179.87,82.4,767.55,622.65,903.3,562.8,292.2,906.1,873.8,281.7,2180.4,806.95,271.45,1492.1,235.95,84,1148.6,117.45,3036.85,95.6,21304.7,987.9,158.98,173.1,67,185.6,322.61,2724.35,940.95,11.75,725.55,414,135.1,313.6,5006.55,135.25,322.1,820.8,1235.6,1180,3021.75,206.7,168.8,281.44,796.8,266.8,642.1,230.2,68.1,72.75,179.34,89.43,212,1086.25,335.95,1001.55,308.95,538.3,199.1,226.3,71.75,59.8,158.62,605.6,819.05,77.87,719.8,82.25,543.25,895.11,1465.15,573.08,256.35,62.25,249,5137.85,1899.75,493.95,215.11,556.2,48855.15,268.1,595.5,59.45,826.05,137.2,27.1,125.9,163.65,302.55,3179.2,329.85,201.5,13725.3,381.6,1551.85,179.88,127.3,6766.2,590.55,819.9,120.55,183.25,173.05,446.7,538.75,37.4,129.9,382.44,531.63,500.15,42.25,51.25,255.35,14097.8,1100.35,308.45,1484.6,809.65,1066.6,614.45,489.25,14,62.1,488.9,631.45,121.6,468.5,297.1,76.05,404.5,2313.6,474.45,783.5,319.7,1327.7,177.1,36.95,371.1,782.95,3192.35,128.1,631.1,141.44,226.1,310,66.85,231.23,669.05,227.67,441.45
22-Dec-16,7979.1,1029.85,131.15,1294.4,71.7,263.55,29.35,1284.9,1712.7,869.55,199.95,620,1159.3,189.65,339.85,77.45,870.3,659,447.55,2564.15,2550.1,765.4,155.05,107.65,418.6,126.74,202.05,554.2,456.48,292.25,79.37,317.95,19234.95,407.37,2810.65,355.85,275.59,175.56,82.6,755.55,614.35,902.2,561.4,287.65,904.65,880.72,277.8,2152.8,801.45,265.5,1477.7,231.1,83.85,1108.25,115.2,3012.35,96.2,21305.35,953.3,158.2,172.05,65.8,183.3,319.46,2713.5,925.55,11.6,720,411.25,130.2,307.1,4980.5,133.95,321.8,817.1,1217.4,1173.1,2998.8,203.05,161.25,278.84,787.05,260.95,637.4,229.93,67.85,71.5,175.32,88.78,200.9,1060.8,337.2,984.7,306.3,535.2,196.9,227.55,68.8,58.6,156.66,588.15,812.8,77.73,713.15,83.05,539.7,876.87,1447.4,569.79,253.65,60.5,248.5,5084.4,1885.45,495.4,212.84,545.75,48234.65,271.95,595.1,57.05,818.3,134.96,26.1,123.35,160.5,307.35,3180.9,329.06,194.9,13443.75,387.15,1483.45,180.85,124.75,6656.85,594,828.85,119.4,181.75,172.55,443.7,522.05,35.85,127.3,370.42,526.67,482.65,41.4,49.75,249.8,13471.05,1086.3,312.45,1484.9,791.45,1043.65,609.15,488.1,14,61.9,487.2,628.75,119.4,469.6,295.55,74.75,392.2,2307.7,473.95,776.85,309.8,1298,173.5,36.6,367.15,757.3,3143.7,126.25,618.95,140.69,216.65,310.65,65.85,230.85,662.3,225.23,441.55
